@RELATION nis

@ATTRIBUTE newsId string
@ATTRIBUTE interval NUMERIC
@ATTRIBUTE count NUMERIC


@DATA
swine-flu-death-toll-reaches-183-in-rajasthan,4.4657833333333325,60
swine-flu-death-toll-reaches-585-in-india,5.667659574468085,47
swine-flu-death-toll-reaches-703,5.313057553956832,139
swine-flu-death-toll-reaches-812,5.119434878587194,453
swine-flu-death-toll-rises-to-8-in-west-bengal,5.658817834394905,785
swine-flu-deaths-cross-1-000-mark,6.611512155591579,617
swine-flu-patient-dies-after-power-cut-in-hosp,11.374333333333334,3
swine-flu-patient-gives-birth-to-child,9.703142857142858,84
swine-flu-section-144-imposed-in-ahmedabad,6.456324324324325,37
swine-flu-vaccine-unavailable-in-kashmir,4.8028129770992365,262
swine-flu-virus-is-becoming-more-dangerous,4.154885057471264,87
swiss-police-raid-hsbc-s-geneva-office,4.7607767857142855,112
swiss-train-crash-leaves-dozens-injured,5.310517441860466,172
syria-isis-abducts-90-from-christian-villages,5.470771428571429,35
syria-number-of-people-abducted-goes-up-to-150,4.994944444444446,36
t-shirt-by-brett-lee-to-modi-receive-low-bids,13.398392230576443,798
taj-mahal-3rd-most-searched-destination-in-asia,5.013957575757578,165
taliban-afghan-officials-to-hold-peace-talks,2.9630149253731353,67
tanu-weds-manu-sequel-poster-to-be-out-on-monday,7.274199999999998,510
taylor-to-take-a-break-from-zimbabwe-cricket,3.173753926701572,191
technical-glitch-behind-inaccessible-assets-info,5.655562814070349,199
teenager-tries-to-kill-mom-for-taking-her-iphone,10.486472303206995,343
telecom-auction-gets-rs-60-000cr-bids-on-day-one,12.438333333333333,3
temple-vandalized-in-us-draws-strong-reactions,5.378709677419354,31
thailand-bans-surrogacy-for-foreigners,7.783180232558136,172
thailand-indicts-former-pm-over-rice-subsidy,6.944483333333332,60
the-simpsons-co-creator-dies-at-59,9.81054166666667,24
there-should-be-anti-conversion-law-rajnath,7.126287766652146,2297
thief-returns-stolen-nyong-amp-rsquo-o-oscars-dress,11.014706249999985,640
thousands-flee-as-volcano-erupts-in-chile,1.4443333333333335,3
threats-don-t-work-in-a-democracy-pm-modi,2.0381666666666667,6
three-al-jazeera-journalists-arrested-in-paris,5.911433962264152,53
three-children-die-in-drought-hit-pakistan,23.413,1
three-missing-girls-found-dead-in-up,5.626167910447759,536
tiger-population-rises-by-30-in-india,5.937988031914889,1504
tiger-shroff-to-star-in-nadiadwala-s-baaghi,6.1217878787878774,33
tim-cook-offered-liver-to-steve-jobs,7.670864150943393,265
time-names-modi-among-30-most-influential-people,1.5183333333333333,3
tmc-cancels-women-s-football-match-after-fatwa,6.839098067287039,1397
tmc-wins-bengal-bypolls-mamata-calls-it-miracle,3.3842399999999992,25
tobacco-industry-makes-7000-per-death-wlf,8.453563758389263,298
tomb-of-don-quixote-author-cervantes-found,6.382884216275263,1831
total-solar-eclipse-supermoon-amp-amp-equinox-today,7.053121951219515,574
tottenham-4-3-leicester-kane-thrice-lucky,3.0537871485943775,498
tourism-to-face-rs-5-500-crore-loss-due-to-h1n1,1.324,3
tourists-arrival-up-by-1-214-times-after-voa,8.255086021505374,93
traffic-violators-may-face-social-embarrassment,8.227329842931937,191
trailer-of-ranbir-kapoor-s-bombay-velvet-out,9.590470852017928,446
train-hits-car-in-bihar-8-killed,8.40802627511592,1294
travel-app-trip38-raises-rs-6-crore,8.31256614785992,514
treat-swine-flu-patients-free-of-cost-fadnavis,10.556333333333333,3
tribals-in-bengal-to-use-fb-for-development,5.5265649867374025,377
tropical-cyclone-pam-hits-vanuatu,3.8944712041884832,191
trying-to-steal-buffalo-costs-thief-his-life,8.317847826086956,46
tsunami-advisory-lifted-after-japan-earthquake,6.004318181818181,22
ttp-commander-killed-in-pakistan,5.903266666666669,45
turkey-returns-3-uk-teens-trying-to-join-isis,6.421582750582745,429
turkey-wants-to-be-a-part-of-make-in-india,9.62533494558646,827
tv-series-on-hollywood-movie-amp-quot-the-expendables-amp-quot,6.8823333333333325,3
twin-blasts-at-pakistan-church-kills-10,4.230445783132528,332
twinkle-calls-aib-roast-critics-hypocrites,5.001309090909091,55
twitter-can-persuade-youngsters-to-vote-study,5.065793733681467,1149
twitter-strictly-prohibits-posting-revenge-porn,3.4982499999999974,124
two-car-bomb-blasts-kill-27-in-iraq,4.834333072100307,1276
two-killed-13-injured-in-hyderabad-blast,7.0842794012829655,1403
two-militants-killed-in-kashmir,4.424184210526317,38
two-police-officers-shot-in-ferguson,3.9019867549668885,151
two-terrorists-killed-in-kashmir,4.000183098591551,284
two-third-sewage-from-118-towns-flows-into-ganga,4.781931937172776,191
uber-launches-food-delivery-service-in-spain,6.6349977578475325,446
uber-ties-up-with-times-internet,8.519856301229485,3904
uber-to-enlist-1-million-female-drivers-by-2020,5.929602150537631,93
uefa-barcelona-win-1-0-over-man-city,4.680189049586774,968
uefa-champions-league-dortmund-0-3-juventus,5.463415917843388,779
uefa-no-action-against-suarez,3.8584868421052634,76
uk-indian-born-man-to-head-royal-society,7.144840277777774,288
uk-to-regulate-digital-currencies-like-bitcoin,6.0288940217391325,368
uk-to-unveil-gandhi-statue-on-march-14,8.11089549772822,2421
ukrainian-forces-quit-beseiged-town,5.121559523809522,84
unidentified-gunmen-kill-12-isis-militants,1.6214285714285717,7
unsc-orders-yemeni-rebels-to-retreat,3.4710000000000005,23
unseasonal-rains-may-cause-food-inflation-fm,4.395379858657244,566
unskilled-workers-won-t-be-allowed-to-go-abroad,8.05250795947901,691
up-cm-akhilesh-brings-back-free-laptops-scheme,8.218333333333335,42
up-dalit-teen-raped-found-hanging-from-tree,5.45420792079208,101
up-govt-releases-funds-for-rain-affected-farmers,4.659505725190843,524
up-govt-s-lie-on-planting-trees-caught-in-sc,8.486347826086957,46
up-govt-to-honour-muslim-who-built-temple,5.75848113207547,106
up-no-of-shooting-days-to-determine-subsidy,5.876101880877747,638
up-teachers-asked-not-to-contact-students-online,12.085639771510193,5602
upa-ministers-suffer-security-downgrade,6.091978991596639,238
upen-karishma-approached-for-nach-baliye-7,6.761181818181819,11
upper-caste-men-urinate-in-dalit-s-mouth,11.686789573260477,4757
uproar-in-rajya-sabha-over-nirbhaya-documentary,8.808,6
uruguay-s-popular-president-mujica-steps-down,2.4758,5
us-allies-meet-to-discuss-sanctions-on-russia,6.8561221653255435,2734
us-atheist-blogger-hacked-to-death-in-bangladesh,6.784595959595958,99
us-declares-venezuela-a-national-security-threat,10.01490476190476,21
us-dollar-reaches-12-year-high,5.05677543859649,285
us-governor-apologises-for-assault-on-indian,5.216465116279068,43
us-launches-first-all-electric-satellites,2.7062,5
us-lawmaker-seeks-ban-on-yoga-pants,0.439,1
us-man-jailed-in-uae-for-deriding-organisation,4.753,1
us-man-walks-21-miles-to-work-each-day,16.634,1
us-ted-cruz-to-take-part-in-presidential-run,7.210647321428565,448
us-to-develop-aviation-city-in-andhra-pradesh,1.5894999999999997,2
us-to-get-first-openly-bisexual-governor,3.304,1
us-tycoon-accidentally-admits-to-murder-on-air,7.750881619937702,642
us-welcomes-modi-s-comment-on-religious-freedom,6.29181065088757,507
us-withdraws-troops-from-yemen,5.423320547945206,730
us-woman-to-sue-herself-for-negligence,7.4004318181818185,176
v-day-jnu-students-write-letter-to-hindu-outfit,0.435,1
vadra-removed-from-airport-s-no-frisking-list,12.20515802781289,1582
varoufakis-admits-greece-won-t-repay-debts,6.102499999999998,48
venezuela-mobilises-troops-to-counter-us-threat,3.8971423728813543,295
verdict-in-satyam-case-deferred-till-april-9,3.1250666666666667,15
vhp-sets-may-deadline-to-resolve-ayodhya-issue,5.037358974358973,39
vhp-to-launch-campaign-against-untouchability,5.201477489768079,733
vhp-welcomes-sc-s-verdict-on-reconverted-dalits,5.1582359081419575,479
vidya-balan-to-play-suchitra-sen-in-biopic,6.7962678571428645,1344
vidya-balan-turns-showstopper-for-gaurang-shah,6.693076543209875,405
vin-diesel-names-daughter-after-paul-walker,12.708423162583516,449
violence-in-athens-ahead-of-germany-bailout-vote,3.893705882352942,136
virat-kohli-to-now-feature-in-video-games,6.697230000000002,100
vk-singh-disgusted-after-attending-pak-day,12.14642584615386,1625
volvo-to-bring-driverless-cars-on-road-by-2017,7.052747081712054,514
wall-paint-pees-back-on-urinators,8.5895,16
want-to-run-for-us-presidency-in-2016-sheen,0.467,1
was-almost-fired-from-the-godfather-al-pacino,7.184963488843823,493
wb-71-yr-old-nun-gangraped-cm-orders-cid-probe,6.873212499999999,240
wc-airlines-increase-fares-for-australia,8.042522988505743,1740
wc-australia-bangladesh-match-abandoned,5.22693592677346,437
wc-australia-crush-scotland-by-seven-wickets,3.1545821428571443,280
wc-india-beats-zimbabwe-by-six-wickets,3.606614525139667,358
wc-new-zealand-beat-bangladesh-by-three-wickets,2.7669915254237285,236
wc-pak-fans-take-out-mock-funeral-of-team,10.141720224719109,890
wc-sachin-to-cheer-india-against-south-africa,6.8139392523364535,428
wc-south-africa-beat-sri-lanka-to-reach-semis,6.186766936514688,4694
wc-south-africa-crush-uae-by-146-runs,2.662891891891893,296
wc-sri-lanka-beat-afghanistan-by-4-wickets,6.960817487590688,2619
wc-sri-lanka-beat-england-by-nine-wickets,8.102941956124315,2188
wc-sri-lanka-crush-scotland-by-148-runs,7.535400000000001,35
wc-west-indies-beat-uae-by-six-wickets,3.3578826405867956,409
we-must-end-injustice-against-women-pm-modi,5.4864999999999995,8
wearing-long-fake-eyelashes-may-damage-the-eyes,5.6391964285714264,56
west-indies-darren-bravo-out-of-the-world-cup,6.933811726384367,1535
west-indies-registers-73-runs-win-over-zimbabwe,4.013714285714286,70
west-indies-suffer-record-loss-to-south-africa,7.14871181556196,347
whatsapp-finally-launches-on-the-web,0.6765,2
whatsapp-rape-video-sc-asks-cbi-to-probe,10.146780141843971,141
whatsapp-rolls-out-voice-calling-on-android,9.64026470588236,510
whatsapp-voice-calling-banned-in-uae,9.418132743362834,226
whatsapp-voice-calling-invitation-is-a-scam,12.920571428571431,14
whatsapp-voice-calling-rolled-out-for-android,8.244869090909093,275
whatsim-sim-card-enables-free-whatsapp-globally,0.585,2
white-house-receives-package-full-of-cyanide,9.161815205627711,3696
who-suggests-annual-vaccination-for-swine-flu,12.206,2
widow-of-is-victim-wants-amp-quot-jihadi-john-amp-quot-alive,10.10129775280899,178
wife-peels-off-man-s-private-parts-with-knife,5.776875,8
will-ensure-masarat-alam-s-surveillance-rajnath,3.0545769230769233,104
will-never-support-mufti-s-poll-remarks-pm,1.78325,4
will-not-take-break-post-marriage-soha-ali-khan,12.06028813559324,708
will-quit-politics-if-apr-20-rally-flops-manjhi,7.518418918918915,962
will-release-nirbhaya-documentary-filmmaker,27.58366666666667,3
will-take-action-against-bbc-home-minister,11.586,2
willingly-opted-out-of-cabinet-somnath-bharti,0.45299999999999996,1
windows-10-to-be-launched-in-mid-2015,7.614533381191685,4179
windows-pcs-also-vulnerable-to-freak-attacks,19.04733333333333,3
woman-dies-after-getting-caught-in-conveyor-belt,10.55857741691842,2648
woman-gets-lashes-for-defaming-man-on-whatsapp,10.759398606271771,1435
woman-gives-birth-with-a-transplanted-womb,7.073,3
woman-held-with-25-live-cartridges-in-amritsar,6.117533333333332,30
women-advancement-slowest-in-india,11.717714285714285,7
women-are-the-stronger-beings-amitabh-bachchan,2.519,9
women-even-more-marginalized-than-gays-madonna,3.8026853932584266,178
women-journalists-more-suited-off-field-rathore,0.7240000000000001,1
won-t-release-more-prisoners-pdp,6.764541666666666,48
won-t-take-sides-in-aib-roast-controversy-srk,9.41207739307535,491
working-on-fan-like-going-back-to-school-srk,7.074587121212121,264
world-cup-2015-kevin-o-brien-fined-for-dissent,4.944209302325581,43
world-cup-clarke-to-return-against-bangladesh,4.798647058823529,51
world-cup-final-between-sa-and-aus-pollock,2.6725,2
world-cup-india-beat-pakistan-by-76-runs,2.4743333333333335,3
world-cup-india-beats-wi-enters-quarter-finals,2.24375,4
world-cup-india-crushes-ireland-by-8-wickets,6.2512909090909075,55
world-cup-ireland-beat-west-indies-by-4-wickets,4.3168125,32
world-cup-pakistan-thrash-uae-by-129-runs,7.87,1
world-cup-pm-modi-wishes-luck-to-saarc-leaders,0.425,1
world-cup-south-africa-beat-zimbabwe-by-62-runs,3.98975,4
world-s-1st-compact-3d-printer-scanner-unveiled,6.408090909090907,66
world-s-first-hands-free-phone-for-the-disabled,10.78385680751174,852
world-s-oldest-person-to-turn-117-on-mar-5,10.214,2
world-to-get-first-3-parent-baby-by-2016,11.479062499999998,112
would-ve-given-books-to-students-to-cheat-lalu,11.839874611801262,2576
wpi-inflation-falls-to-record-low-of-minus-2-06,4.5334297719087555,833
wrestler-dies-after-kick-from-ex-wwe-mysterio,11.607881415929208,1695
wwii-bomb-found-close-to-dortmund-stadium,6.208816326530612,98
xiaomi-dethroned-samsung-in-china-s-market,8.328068750000002,160
xiaomi-launches-mipad-in-india,8.303095909732017,709
xiaomi-launches-redmi-2-in-india,3.7806519607843128,204
xiaomi-to-introduce-100-experience-centres,6.063266159695823,526
xiaomi-to-tie-up-with-indian-developers,4.900774086378737,301
xolo-q1001-launched-at-rs-6-199,7.089909551374828,1382
xolo-win-q1000-announced-for-rs-8499,5.88891935483871,62
yadav-bhushan-removed-from-aap-s-top-panel,2.957,1
yadav-bhushan-tried-to-defeat-the-party-aap,6.083526315789474,19
yahoo-launches-on-demand-password-system,5.993860255447029,1331
yamaha-to-foray-into-four-wheeler-market,22.654,1
yemen-s-former-prez-released-from-house-arrest,5.187600364963505,548
yemen-s-president-evacuated-after-air-strikes,5.161346625766872,326
yemeni-officials-released-from-house-arrest,4.941427801724138,928
yes-bank-to-raise-rs-500-crore,3.5143225806451617,31
yoga-made-mandatory-in-teacher-training-courses,6.016636363636363,11
yoga-will-bring-down-rapes-murli-manohar-joshi,7.1503994638069726,373
you-feel-more-love-after-coming-home-from-work,7.025140794223829,277
young-sikh-boy-racially-abused-in-us,26.636999999999997,1
youtube-for-android-allows-users-to-trim-videos,9.170443920335439,1908
youtube-kids-app-launched-in-us,6.297048101265819,395
youtube-kids-to-be-launched-on-feb-23,5.971697142857142,175
zimbabwe-beats-uae-by-four-wickets,5.707661290322578,62
